State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Andhra_Pradesh,17,16,2019,4,0,4,14,KAVURI VENU BABU NAIDU,M,IND,565,GEN,1342368,1556469,ONGOLE,GEN,,13,86.24,0.04,yes,0,0,2.22,GEAP819057,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,1,POCHA . BRAHMANANDA REDDY,M,YSRCP,720888,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,55.49,no,250119,19.25,2.27,GEAP818043,State-based Party,8615,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Business,Agricultural Business,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,2,MANDRA SIVANANDA REDDY,M,TDP,470769,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,36.24,no,431898,33.25,2.27,GEAP817930,State-based Party,8300,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,Real Estate or Builder or Developer or Construction,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,3,S.P.Y. REDDY,M,JnP,38871,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,2.99,yes,24451,1.88,2.27,AEAP818331,Local Party,17069,TRUE,5,YSRCP,8615,NANDYAL,TRUE,FALSE,3,TRUE,TRUE,TRUE,Graduate,Business,Industrialist,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,4,JANGITE LAKSHMI NARASIMHA YADAV,M,INC,14420,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,1.11,yes,4629,0.36,2.27,GEAP817825,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,College Professor or Lecturer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,5,NOTA,,NOTA,9791,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.75,,725,0.06,2.27,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,6,ADINARAYANA INTY,M,BJP,9066,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.7,yes,2967,0.23,2.27,GEAP817577,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Doctor,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,7,POLURU GURUVAIAH,M,IND,6099,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.47,yes,1247,0.1,2.27,GEAP818045,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,8,BHUMA KISHOR REDDY,M,IND,4852,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,0.37,yes,310,0.02,2.27,GEAP817663,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,9,JESTADI SUDHAKAR,M,IND,4542,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.35,yes,453,0.03,2.27,GEAP817830,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,Social Work,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,10,D. P. JAMAL BASHA.,M,AYSRCP,4089,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.31,yes,986,0.08,2.27,GEAP817706,Local Party,932,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Liberal Profession or Professional,Journalist or Editor,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,11,I.V. PAKKIR REDDY,M,IND,3103,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,0.24,yes,560,0.04,2.27,GEAP817808,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,12,B.C. RAMANATHA REDDY,M,IND,2543,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,0.2,yes,161,0.01,2.27,GEAP817625,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,13,VANGALA PARAMESWARA REDDY.,M,IND,2382,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,0.18,yes,674,0.05,2.27,GEAP818192,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,14,C. SURENDRA NATH REDDY,M,IND,1708,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,0.13,yes,279,0.02,2.27,GEAP817678,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agricultural Labour,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,15,Dr. LAKSHMI KANTHA REDDY CHITLA,M,IND,1429,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,0.11,yes,492,0.04,2.27,GEAP817734,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Education,Home Teacher or Tuition,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,16,PULA. NAGAMADDILETY,M,ANC,937,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.07,yes,90,0.01,2.27,GEAP818053,Local Party,840,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,17,S. A. INDUMATHI,F,IND,847,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.07,yes,80,0.01,2.27,GEAP818090,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,18,K.P. KAMBAGIRISWAMY.,M,IND,767,GEN,1299093,1603220,NANDYAL,GEN,,20,81.03,0.06,yes,94,0.01,2.27,GEAP819058,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,19,RUDDIREDDY RADHAKRISHNA,M,AIFB,673,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.05,yes,5,0,2.27,GEAP818087,State-based Party (Other State),3040,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,20,ELLURI. BHUPAL.,M,IND,668,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.05,yes,19,0,2.27,GEAP817749,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,17,2019,4,0,4,21,D. MAHAMMAD RAFI .,M,BCUF,649,,1299093,1603220,NANDYAL,GEN,,20,81.03,0.05,yes,0,0,2.27,GEAP817704,Local Party,1031,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,1,AYUSHMAN DOCTOR SANJEEV KUMAR,M,YSRCP,605462,GEN,1188327,1573009,KURNOOL,GEN,,16,75.54,50.95,no,149067,12.54,2.44,GEAP817616,State-based Party,8615,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Doctor,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,2,KOTLA JAYA SURYA PRAKASH REDDY,M,TDP,456395,GEN,1188327,1573009,KURNOOL,GEN,,16,75.54,38.41,no,419895,35.33,2.44,AEAP12036,State-based Party,8300,TRUE,4,INC,3482,KURNOOL,TRUE,FALSE,2,TRUE,FALSE,TRUE,Graduate,Politics,Ex MP,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,3,AHMED ALI KHAN,M,INC,36500,,1188327,1573009,KURNOOL,GEN,,16,75.54,3.07,yes,12082,1.02,2.44,AEAP3683,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,4,Dr. PARTHASARATHI VALMIKI,M,BJP,24418,,1188327,1573009,KURNOOL,GEN,,16,75.54,2.05,yes,5353,0.45,2.44,GEAP817735,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Doctor,Salaried Work or Employed,Managerial Position,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,5,K. PRABHAKARA REDDY,M,CPM,19065,GEN,1188327,1573009,KURNOOL,GEN,,16,75.54,1.6,yes,9258,0.78,2.44,GEAP817842,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,6,T. BEECHUPALLY,M,IND,9807,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.83,yes,2090,0.18,2.44,GEAP818151,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,Auto-rickshaw Driver,Social Work,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,7,NOTA,,NOTA,7717,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.65,,424,0.04,2.44,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,8,ABDUL WARIS,M,SDPI,7293,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.61,yes,716,0.06,2.44,AEAP3685,Local Party,7985,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,9,SRIHARI. P. V.,M,IND,6577,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.55,yes,3295,0.28,2.44,GEAP818136,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Salaried Work or Employed,Engineer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,10,DANDU SESHU YADAV,M,SP,3282,GEN,1188327,1573009,KURNOOL,GEN,,16,75.54,0.28,yes,531,0.04,2.44,GEAP817710,State-based Party (Other State),7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,11,BALIJA. SHIVA KUMAR,M,IND,2751,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.23,yes,644,0.05,2.44,GEAP817636,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,12,G Sanjeeva Kumar,M,SMFB,2107,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.18,yes,405,0.03,2.44,GEAP817757,Local Party,7333,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,Auto-rickshaw Driver,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,13,DEVARAPOGU MADDILETY,M,IND,1702,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.14,yes,196,0.02,2.44,GEAP817717,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Salaried Work or Employed,,Social Work,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,14,H. THOMAS,M,IND,1506,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.13,yes,221,0.02,2.44,GEAP817806,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,15,M. NAGANNA,M,SUCI(C),1285,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.11,yes,54,0,2.44,GEAP817909,State-based Party (Other State),8082,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,16,KASULA RAJASEKHAR,M,PPOI,1231,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.1,yes,2,0,2.44,GEAP817865,Local Party,6298,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,18,2019,4,0,4,17,S.MD. SHAFATH,M,RRS,1229,,1188327,1573009,KURNOOL,GEN,,16,75.54,0.1,yes,0,0,2.44,GEAP818096,Local Party,12375,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,19,2019,4,0,4,1,TALARI RANGAIAH,M,YSRCP,695208,GEN,1342306,1664160,ANANTAPUR,GEN,,14,80.66,51.79,no,141428,10.54,2.27,GEAP818154,State-based Party,8615,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Doctorate,Former Government,Ex Govt Employee,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,19,2019,4,0,4,2,J.C. PAVAN REDDY,M,TDP,553780,GEN,1342306,1664160,ANANTAPUR,GEN,,14,80.66,41.26,no,523701,39.02,2.27,GEAP817817,State-based Party,8300,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,19,2019,4,0,4,3,K.RAJIV REDDY,M,INC,30079,GEN,1342306,1664160,ANANTAPUR,GEN,,14,80.66,2.24,yes,9785,0.73,2.27,GEAP817845,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Doctor,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,19,2019,4,0,4,4,D.JAGADEESH,M,CPI,20294,,1342306,1664160,ANANTAPUR,GEN,,14,80.66,1.51,yes,3828,0.29,2.27,GEAP817708,State-based Party (Other State),2444,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,19,2019,4,0,4,5,NOTA,,NOTA,16466,,1342306,1664160,ANANTAPUR,GEN,,14,80.66,1.23,,8862,0.66,2.27,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,19,2019,4,0,4,6,HAMSA DEVINENI,F,BJP,7604,GEN,1342306,1664160,ANANTAPUR,GEN,,14,80.66,0.57,yes,3206,0.24,2.27,GEAP817807,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,19,2019,4,0,4,7,S.V.P. YADAV,M,IND,4398,GEN,1342306,1664160,ANANTAPUR,GEN,,14,80.66,0.33,yes,810,0.06,2.27,GEAP818099,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,19,2019,4,0,4,8,P. RANGAIAH,M,IND,3588,,1342306,1664160,ANANTAPUR,GEN,,14,80.66,0.27,yes,351,0.03,2.27,GEAP818014,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,19,2019,4,0,4,9,SOMANATH DESHMUKH,M,IND,3237,,1342306,1664160,ANANTAPUR,GEN,,14,80.66,0.24,yes,1171,0.09,2.27,GEAP818130,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,19,2019,4,0,4,10,VADDE KASINATH,M,IND,2066,,1342306,1664160,ANANTAPUR,GEN,,14,80.66,0.15,yes,375,0.03,2.27,GEAP818188,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,19,2019,4,0,4,11,L. RANGAIAH,M,IND,1691,,1342306,1664160,ANANTAPUR,GEN,,14,80.66,0.13,yes,471,0.04,2.27,GEAP817893,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,19,2019,4,0,4,12,P.RADHA KRISHNA,M,RD,1220,,1342306,1664160,ANANTAPUR,GEN,,14,80.66,0.09,yes,172,0.01,2.27,GEAP818016,Local Party,24350,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,19,2019,4,0,4,13,M.VENKATESULU,M,PPOI,1048,,1342306,1664160,ANANTAPUR,GEN,,14,80.66,0.08,yes,149,0.01,2.27,GEAP817914,Local Party,6298,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,19,2019,4,0,4,14,G. LALITHA,F,SUCI(C),899,GEN,1342306,1664160,ANANTAPUR,GEN,,14,80.66,0.07,yes,171,0.01,2.27,GEAP651,State-based Party (Other State),8082,TRUE,2,SUCI,8082,ANANTAPUR,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,19,2019,4,0,4,15,GADIDAMA RANGANAYAKULU,M,VJNP,728,,1342306,1664160,ANANTAPUR,GEN,,14,80.66,0.05,yes,0,0,2.27,GEAP817774,Local Party,17111,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,20,2019,4,0,4,1,KURUVA GORANTLA MADHAV,M,YSRCP,706602,GEN,1338514,1578218,HINDUPUR,GEN,,9,84.81,52.79,no,140748,10.52,2.17,GEAP817890,State-based Party,8615,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,20,2019,4,0,4,2,KRISTAPPA . NIMMALA,M,TDP,565854,GEN,1338514,1578218,HINDUPUR,GEN,,9,84.81,42.27,no,538698,40.25,2.17,AEAP11944,State-based Party,8300,TRUE,3,TDP,8300,HINDUPUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,20,2019,4,0,4,3,KAMAGANAHALLI THIPPESWAMY SREEDHAR (K.T.SREEDHAR),M,INC,27156,,1338514,1578218,HINDUPUR,GEN,,9,84.81,2.03,yes,9728,0.73,2.17,GEAP817851,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,20,2019,4,0,4,4,NOTA,,NOTA,17428,,1338514,1578218,HINDUPUR,GEN,,9,84.81,1.3,,3623,0.27,2.17,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,20,2019,4,0,4,5,MITTA PARTHASARATHI,M,BJP,13805,,1338514,1578218,HINDUPUR,GEN,,9,84.81,1.03,yes,11574,0.86,2.17,GEAP817947,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,Real Estate or Builder or Developer or Construction,Small Business or Self-employed,,Lok Sabha Election (GE)
Andhra_Pradesh,17,20,2019,4,0,4,6,Ramamohan D.G.,M,IND,2231,,1338514,1578218,HINDUPUR,GEN,,9,84.81,0.17,yes,649,0.05,2.17,GEAP818071,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,20,2019,4,0,4,7,GOGULA PULAKUNTA JAYANTH,M,IND,1582,,1338514,1578218,HINDUPUR,GEN,,9,84.81,0.12,yes,266,0.02,2.17,GEAP817792,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,20,2019,4,0,4,8,Mugi Surya Prakash,M,IND,1316,,1338514,1578218,HINDUPUR,GEN,,9,84.81,0.1,yes,3,0,2.17,GEAP817960,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,20,2019,4,0,4,9,Ram Mohan Singamneni,M,PPOI,1313,,1338514,1578218,HINDUPUR,GEN,,9,84.81,0.1,yes,86,0.01,2.17,GEAP818070,Local Party,6298,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,20,2019,4,0,4,10,S.R.Anjaneyulu,M,IND,1227,,1338514,1578218,HINDUPUR,GEN,,9,84.81,0.09,yes,0,0,2.17,GEAP818097,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,"Lawyer, Journalist or Editor",,,Lok Sabha Election (GE)
Andhra_Pradesh,17,21,2019,4,0,4,1,Y.S.Avinash Reddy,M,YSRCP,783499,GEN,1228242,1570330,KADAPA,GEN,,15,78.22,63.79,no,380726,31,1.92,GEAP818995,State-based Party,8615,TRUE,2,YSRCP,8615,KADAPA,TRUE,TRUE,2,FALSE,TRUE,TRUE,Post Graduate,Agriculture,,Social Work,,Lok Sabha Election (GE)
Andhra_Pradesh,17,21,2019,4,0,4,2,Adi Narayana Reddy Chadipirala,M,TDP,402773,GEN,1228242,1570330,KADAPA,GEN,,15,78.22,32.79,no,388081,31.6,1.92,GEAP53578,State-based Party,8300,TRUE,4,NTRTDP(LP),11834,CUDDAPAH,FALSE,FALSE,0,TRUE,FALSE,FALSE,Post Graduate,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,21,2019,4,0,4,3,NOTA,,NOTA,14692,,1228242,1570330,KADAPA,GEN,,15,78.22,1.2,,6351,0.52,1.92,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,21,2019,4,0,4,4,Gundlakunta Sreeramulu,M,INC,8341,,1228242,1570330,KADAPA,GEN,,15,78.22,0.68,yes,2099,0.17,1.92,GEAP817802,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,21,2019,4,0,4,5,Gujjula Eswaraiah,M,CPI,6242,,1228242,1570330,KADAPA,GEN,,15,78.22,0.51,yes,2157,0.18,1.92,GEAP817799,State-based Party (Other State),2444,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,Social Work,,Lok Sabha Election (GE)
Andhra_Pradesh,17,21,2019,4,0,4,6,Sri Rama Chandra Singareddy,M,BJP,4085,,1228242,1570330,KADAPA,GEN,,15,78.22,0.33,yes,2337,0.19,1.92,GEAP818134,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,21,2019,4,0,4,7,R. Venu Gopal,M,IND,1748,GEN,1228242,1570330,KADAPA,GEN,,15,78.22,0.14,yes,326,0.03,1.92,GEAP819061,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,21,2019,4,0,4,8,Anna Siva Chandra Reddy,M,AYSRCP,1422,GEN,1228242,1570330,KADAPA,GEN,,15,78.22,0.12,yes,288,0.02,1.92,GEAP817601,Local Party,932,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,21,2019,4,0,4,9,Gona Purushottam Reddy,M,IND,1134,GEN,1228242,1570330,KADAPA,GEN,,15,78.22,0.09,yes,269,0.02,1.92,GEAP817794,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,Contractor,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,21,2019,4,0,4,10,P. S. S. Reddy,M,IND,865,GEN,1228242,1570330,KADAPA,GEN,,15,78.22,0.07,yes,106,0.01,1.92,GEAP818015,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,21,2019,4,0,4,11,Nyamatulla Shaik,M,IND,759,,1228242,1570330,KADAPA,GEN,,15,78.22,0.06,yes,43,0,1.92,GEAP818008,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,21,2019,4,0,4,12,Pedakala Varalakshmi,F,PPOI,716,,1228242,1570330,KADAPA,GEN,,15,78.22,0.06,yes,137,0.01,1.92,GEAP818035,Local Party,6298,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,Household,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,21,2019,4,0,4,13,Jakku Chenna Krishna Reddy,M,IND,579,GEN,1228242,1570330,KADAPA,GEN,,15,78.22,0.05,yes,6,0,1.92,GEAP817821,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,21,2019,4,0,4,14,Ameen Peeran,M,ANC,573,GEN,1228242,1570330,KADAPA,GEN,,15,78.22,0.05,yes,127,0.01,1.92,GEAP819059,Local Party,840,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,21,2019,4,0,4,15,C S N Reddy,M,NRCP,446,GEN,1228242,1570330,KADAPA,GEN,,15,78.22,0.04,yes,78,0.01,1.92,GEAP819060,Local Party,17092,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Business,Contractor,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,21,2019,4,0,4,16,Putha Lakshmi Reddy,M,RDHP,368,GEN,1228242,1570330,KADAPA,GEN,,15,78.22,0.03,yes,0,0,1.92,GEAP819062,Local Party,12061,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,Agriculture,,Lok Sabha Election (GE)
